Province,Stakeholder,District,Product,Reporting Rate,Consumption,AMC,SOH Dist,Rrate,Total HF,SOF lvl,SOH Field
Sindh,PWD,Hyderabad,3-Month Inj,01-06-17,1204,1232,12476,4,54,17850,5374
Sindh,PWD,Hyderabad,3-Month Inj,01-07-17,1624,1378.33,4929,2,108,16226,11297
Sindh,PWD,Hyderabad,3-Month Inj,01-08-17,1368,1398.67,4729,2,108,14858,10129
Sindh,PWD,Hyderabad,3-Month Inj,01-09-17,137,1043,0,1,108,964,964
Sindh,PWD,Hyderabad,COC,01-01-17,1829,1877,11214,4,54,18850,7636
Sindh,PWD,Hyderabad,COC,01-02-17,1806,1881,8359,4,54,17044,8685
Sindh,PWD,Hyderabad,COC,01-03-17,1823,1819.33,7929,4,54,15221,7292
Sindh,PWD,Hyderabad,COC,01-04-17,1623,1750.67,5419,4,54,13598,8179
Sindh,PWD,Hyderabad,COC,01-05-17,3129,2191.67,15489,4,54,21029,5540
Sindh,PWD,Hyderabad,COC,01-06-17,1647,2133,14939,4,54,19382,4443
Sindh,PWD,Hyderabad,COC,01-07-17,2059,2278.33,1240,2,108,17323,16083
Sindh,PWD,Hyderabad,COC,01-08-17,1903,1869.67,1240,2,108,15430,14190
Sindh,PWD,Hyderabad,COC,01-09-17,167,1376.33,0,1,108,1602,1602
Sindh,PWD,Hyderabad,Condom,01-01-17,53245,53378.33,309095,4,54,498254,189159
Sindh,PWD,Hyderabad,Condom,01-02-17,52050,53069,207301,4,54,446204,238903
Sindh,PWD,Hyderabad,Condom,01-03-17,55491,53595.33,186301,4,54,390713,204412
Sindh,PWD,Hyderabad,Condom,01-04-17,48796,52112.33,117301,4,54,341917,224616
Sindh,PWD,Hyderabad,Condom,01-05-17,60673,54986.67,102301,4,54,281244,178943
Sindh,PWD,Hyderabad,Condom,01-06-17,55952,55140.33,85301,4,54,225292,139991
Sindh,PWD,Hyderabad,Condom,01-07-17,58684,58436.33,0,2,108,166608,166608
Sindh,PWD,Hyderabad,Condom,01-08-17,53837,56157.67,0,2,108,113021,113021
Sindh,PWD,Hyderabad,Condom,01-09-17,5160,39227,0,1,108,5351,5351
Sindh,PWD,Hyderabad,Copper-T-380A,01-01-17,132,127,5663,4,54,8357,2694
Sindh,PWD,Hyderabad,Copper-T-380A,01-02-17,141,134,5683,4,54,8259,2576
Sindh,PWD,Hyderabad,Copper-T-380A,01-03-17,130,134.33,5623,4,54,8129,2506
Sindh,PWD,Hyderabad,Copper-T-380A,01-04-17,151,140.67,4914,4,54,7978,3064
Sindh,PWD,Hyderabad,Copper-T-380A,01-05-17,156,145.67,5454,4,54,8422,2968
Sindh,PWD,Hyderabad,Copper-T-380A,01-06-17,170,159,5454,4,54,8252,2798
Sindh,PWD,Hyderabad,Copper-T-380A,01-07-17,379,235,3737,2,108,7873,4136
Sindh,PWD,Hyderabad,Copper-T-380A,01-08-17,252,267,3737,2,108,7621,3884
Sindh,PWD,Hyderabad,Copper-T-380A,01-09-17,31,220.67,0,1,108,391,391
Sindh,PWD,Hyderabad,Disposable Syringes 5ml,01-07-17,0,0,0,1,108,0,0
Sindh,PWD,Hyderabad,ECP,01-01-17,135,94,67,4,54,311,244
Sindh,PWD,Hyderabad,ECP,01-02-17,94,102.67,0,4,54,217,217
Sindh,PWD,Hyderabad,ECP,01-03-17,48,92.33,0,4,54,169,169
Sindh,PWD,Hyderabad,ECP,01-04-17,32,58,0,4,54,137,137
Sindh,PWD,Hyderabad,ECP,01-05-17,62,47.33,0,4,54,75,75
Sindh,PWD,Hyderabad,ECP,01-06-17,12,35.33,0,4,54,63,63
Sindh,PWD,Hyderabad,ECP,01-07-17,19,31,0,2,108,44,44
Sindh,PWD,Hyderabad,ECP,01-08-17,17,16,0,2,108,27,27
Sindh,PWD,Hyderabad,ECP,01-09-17,4,13.33,0,1,108,4,4
Sindh,PWD,Hyderabad,Female,01-01-17,146,181.67,0,2,54,0,0
Sindh,PWD,Hyderabad,Female,01-02-17,187,180.33,0,2,54,0,0
Sindh,PWD,Hyderabad,Female,01-03-17,292,208.33,0,2,54,0,0
Sindh,PWD,Hyderabad,Female,01-04-17,197,225.33,0,2,54,0,0
Sindh,PWD,Hyderabad,Female,01-05-17,312,267,0,2,54,0,0
Sindh,PWD,Hyderabad,Female,01-06-17,151,220,0,2,54,0,0
Sindh,PWD,Hyderabad,Female,01-07-17,153,205.33,0,1,108,0,0
Sindh,PWD,Hyderabad,Female,01-08-17,149,151,0,1,108,0,0
Sindh,PWD,Hyderabad,Female,01-09-17,0,151,0,1,108,0,0
Sindh,PWD,Hyderabad,Implanon,01-01-17,3,75.33,0,4,54,12,12
Sindh,PWD,Hyderabad,Implanon,01-02-17,118,70.33,0,4,54,12,12
Sindh,PWD,Hyderabad,Implanon,01-03-17,125,82,0,4,54,12,12
Sindh,PWD,Hyderabad,Implanon,01-04-17,92,111.67,0,4,54,12,12
Sindh,PWD,Hyderabad,Implanon,01-05-17,0,111.67,0,4,54,12,12
Sindh,PWD,Hyderabad,Implanon,01-06-17,6,74.33,0,4,54,6,6
Sindh,PWD,Hyderabad,Implanon,01-07-17,0,74.33,0,2,108,6,6
Sindh,PWD,Hyderabad,Implanon,01-08-17,0,74.33,0,2,108,6,6
Sindh,PWD,Hyderabad,Implanon,01-09-17,0,74.33,0,1,108,0,0
Sindh,PWD,Hyderabad,Jadelle,01-01-17,194,120,0,4,54,187,187
Sindh,PWD,Hyderabad,Jadelle,01-02-17,83,124,0,4,54,111,111
Sindh,PWD,Hyderabad,Jadelle,01-03-17,64,113.67,0,4,54,90,90
Sindh,PWD,Hyderabad,Jadelle,01-04-17,111,86,0,4,54,85,85
Sindh,PWD,Hyderabad,Jadelle,01-05-17,211,128.67,190,4,54,340,150
Sindh,PWD,Hyderabad,Jadelle,01-06-17,90,137.33,90,4,54,269,179
Sindh,PWD,Hyderabad,Jadelle,01-07-17,176,159,12,2,108,133,121
Sindh,PWD,Hyderabad,Jadelle,01-08-17,151,139,0,2,108,139,139
Sindh,PWD,Hyderabad,Jadelle,01-09-17,0,139,0,1,108,0,0
Sindh,PWD,Hyderabad,Male,01-01-17,28,27.33,0,2,54,0,0
Sindh,PWD,Hyderabad,Male,01-02-17,23,26,0,2,54,0,0
Sindh,PWD,Hyderabad,Male,01-03-17,14,21.67,0,2,54,0,0
Sindh,PWD,Hyderabad,Male,01-04-17,6,14.33,0,2,54,0,0
Sindh,PWD,Hyderabad,Male,01-05-17,16,12,0,2,54,0,0
Sindh,PWD,Hyderabad,Male,01-06-17,10,10.67,0,2,54,0,0
Sindh,PWD,Hyderabad,Male,01-07-17,0,10.67,0,1,108,0,0
Sindh,PWD,Hyderabad,Male,01-08-17,1,9,0,1,108,0,0
Sindh,PWD,Hyderabad,Male,01-09-17,0,9,0,1,108,0,0
Sindh,PWD,Hyderabad,Multiload,01-01-17,0,28,0,4,54,0,0
Sindh,PWD,Hyderabad,Multiload,01-02-17,0,28,0,4,54,0,0
Sindh,PWD,Hyderabad,Multiload,01-03-17,0,28,0,4,54,0,0
Sindh,PWD,Hyderabad,Multiload,01-04-17,0,28,0,4,54,0,0
Sindh,PWD,Hyderabad,Multiload,01-05-17,0,28,0,4,54,0,0
Sindh,PWD,Hyderabad,Multiload,01-06-17,0,28,0,4,54,0,0
Sindh,PWD,Hyderabad,Multiload,01-07-17,0,28,0,2,108,0,0
Sindh,PWD,Hyderabad,Multiload,01-08-17,0,28,0,2,108,0,0
Sindh,PWD,Hyderabad,Multiload,01-09-17,0,28,0,1,108,0,0
Sindh,PWD,Hyderabad,POP,01-01-17,119,140.67,410,4,54,1234,824
Sindh,PWD,Hyderabad,POP,01-02-17,122,125.33,390,4,54,1112,722
Sindh,PWD,Hyderabad,POP,01-03-17,156,132.33,390,4,54,956,566
Sindh,PWD,Hyderabad,POP,01-04-17,108,128.67,390,4,54,848,458
Sindh,PWD,Hyderabad,POP,01-05-17,100,121.33,380,4,54,748,368
Sindh,PWD,Hyderabad,POP,01-06-17,70,92.67,270,4,54,678,408
Sindh,PWD,Hyderabad,POP,01-07-17,165,111.67,0,2,108,513,513
Sindh,PWD,Hyderabad,POP,01-08-17,192,142.33,0,2,108,321,321
Sindh,PWD,Hyderabad,POP,01-09-17,25,127.33,0,1,108,0,0
Sindh,PWD,Jacobabad,2-Month Inj,01-01-17,0,17.67,0,5,41,0,0
Sindh,PWD,Jacobabad,2-Month Inj,01-02-17,0,17.67,0,5,41,0,0
Sindh,PWD,Jacobabad,2-Month Inj,01-03-17,0,17.67,0,5,41,0,0
Sindh,PWD,Jacobabad,2-Month Inj,01-04-17,0,17.67,0,5,41,0,0
Sindh,PWD,Jacobabad,2-Month Inj,01-05-17,0,17.67,0,5,41,0,0
Sindh,PWD,Jacobabad,2-Month Inj,01-06-17,0,17.67,0,2,82,0,0
Sindh,PWD,Jacobabad,2-Month Inj,01-07-17,0,17.67,0,2,82,0,0
Sindh,PWD,Jacobabad,2-Month Inj,01-08-17,0,17.67,0,2,82,0,0
Sindh,PWD,Jacobabad,2-Month Inj,01-09-17,0,17.67,0,1,82,0,0
Sindh,PWD,Jacobabad,3 Month Inj.- Sayana Press,01-06-17,0,0,0,1,82,0,0
Sindh,PWD,Jacobabad,3 Month Inj.- Sayana Press,01-07-17,0,0,0,1,82,0,0
Sindh,PWD,Jacobabad,3-Month Inj,01-01-17,599,535,910,5,41,1674,764
Sindh,PWD,Jacobabad,3-Month Inj,01-02-17,528,579.33,980,5,41,1946,966
Sindh,PWD,Jacobabad,3-Month Inj,01-03-17,527,551.33,755,5,41,1419,664
Sindh,PWD,Jacobabad,3-Month Inj,01-04-17,529,528,0,5,41,890,890
Sindh,PWD,Jacobabad,3-Month Inj,01-05-17,500,518.67,5200,5,41,5554,354
Sindh,PWD,Jacobabad,3-Month Inj,01-06-17,458,495.67,4350,2,82,5107,757
Sindh,PWD,Jacobabad,3-Month Inj,01-07-17,471,476.33,4350,2,82,4636,286
Sindh,PWD,Jacobabad,3-Month Inj,01-08-17,779,569.33,1300,2,82,3857,2557
Sindh,PWD,Jacobabad,3-Month Inj,01-09-17,0,569.33,0,1,82,0,0
Sindh,PWD,Jacobabad,COC,01-01-17,2148,1923,9740,5,41,11540,1800
Sindh,PWD,Jacobabad,COC,01-02-17,2227,2070.33,3980,5,41,9313,5333
Sindh,PWD,Jacobabad,COC,01-03-17,2254,2209.67,3680,5,41,7059,3379
Sindh,PWD,Jacobabad,COC,01-04-17,2290,2257,1380,5,41,4769,3389
Sindh,PWD,Jacobabad,COC,01-05-17,2293,2279,19200,5,41,21676,2476
Sindh,PWD,Jacobabad,COC,01-06-17,3959,2847.33,13430,2,82,17722,4292
Sindh,PWD,Jacobabad,COC,01-07-17,2263,2838.33,13430,2,82,15459,2029
Sindh,PWD,Jacobabad,COC,01-08-17,3361,3194.33,4784,2,82,12098,7314
Sindh,PWD,Jacobabad,COC,01-09-17,0,3194.33,0,1,82,0,0
Sindh,PWD,Jacobabad,Condom,01-01-17,59316,56142,194100,5,41,245484,51384
Sindh,PWD,Jacobabad,Condom,01-02-17,55540,57162,65900,5,41,189944,124044
Sindh,PWD,Jacobabad,Condom,01-03-17,54150,56335.33,65900,5,41,135794,69894
Sindh,PWD,Jacobabad,Condom,01-04-17,57940,55876.67,19400,5,41,77854,58454
Sindh,PWD,Jacobabad,Condom,01-05-17,52130,54740,201000,5,41,226724,25724
Sindh,PWD,Jacobabad,Condom,01-06-17,48880,52983.33,114600,2,82,177844,63244
Sindh,PWD,Jacobabad,Condom,01-07-17,38400,46470,114600,2,82,139444,24844
Sindh,PWD,Jacobabad,Condom,01-08-17,55594,47624.67,7300,2,82,83850,76550
Sindh,PWD,Jacobabad,Condom,01-09-17,0,47624.67,0,1,82,0,0
Sindh,PWD,Jacobabad,Copper-T-380A,01-01-17,198,167.67,180,5,41,626,446
Sindh,PWD,Jacobabad,Copper-T-380A,01-02-17,188,205.33,50,5,41,438,388
Sindh,PWD,Jacobabad,Copper-T-380A,01-03-17,159,181.67,0,5,41,279,279
Sindh,PWD,Jacobabad,Copper-T-380A,01-04-17,99,148.67,0,5,41,180,180
Sindh,PWD,Jacobabad,Copper-T-380A,01-05-17,54,104,900,5,41,1012,112
Sindh,PWD,Jacobabad,Copper-T-380A,01-06-17,163,105.33,340,2,82,859,519
Sindh,PWD,Jacobabad,Copper-T-380A,01-07-17,206,141,340,2,82,653,313
Sindh,PWD,Jacobabad,Copper-T-380A,01-08-17,202,190.33,0,2,82,451,451
Sindh,PWD,Jacobabad,Copper-T-380A,01-09-17,0,190.33,0,1,82,0,0
Sindh,PWD,Jacobabad,Disposable Syringes 5ml,01-06-17,0,0,0,1,82,0,0
Sindh,PWD,Jacobabad,Disposable Syringes 5ml,01-07-17,0,0,0,1,82,0,0
Sindh,PWD,Jacobabad,ECP,01-01-17,169,239.33,0,5,41,414,414
Sindh,PWD,Jacobabad,ECP,01-02-17,107,177,1380,5,41,1687,307
Sindh,PWD,Jacobabad,ECP,01-03-17,272,182.67,630,5,41,1415,785
Sindh,PWD,Jacobabad,ECP,01-04-17,331,236.67,205,5,41,1084,879
Sindh,PWD,Jacobabad,ECP,01-05-17,356,319.67,205,5,41,728,523
Sindh,PWD,Jacobabad,ECP,01-06-17,249,312,0,2,82,479,479
Sindh,PWD,Jacobabad,ECP,01-07-17,171,258.67,0,2,82,308,308
Sindh,PWD,Jacobabad,ECP,01-08-17,127,182.33,0,2,82,181,181
Sindh,PWD,Jacobabad,ECP,01-09-17,0,182.33,0,1,82,0,0
Sindh,PWD,Jacobabad,Female,01-01-17,132,134.67,0,2,41,0,0
Sindh,PWD,Jacobabad,Female,01-02-17,128,126.67,0,2,41,0,0
Sindh,PWD,Jacobabad,Female,01-03-17,121,127,0,2,41,0,0
Sindh,PWD,Jacobabad,Female,01-04-17,86,111.67,0,2,41,0,0
Sindh,PWD,Jacobabad,Female,01-05-17,86,97.67,0,2,41,0,0
Sindh,PWD,Jacobabad,Female,01-06-17,55,75.67,0,1,82,0,0
Sindh,PWD,Jacobabad,Female,01-07-17,71,70.67,0,1,82,0,0
Sindh,PWD,Jacobabad,Female,01-08-17,87,71,0,1,82,0,0
Sindh,PWD,Jacobabad,Female,01-09-17,0,71,0,1,82,0,0
Sindh,PWD,Jacobabad,Implanon,01-01-17,31,28.33,0,5,41,79,79
Sindh,PWD,Jacobabad,Implanon,01-02-17,38,32.67,0,5,41,41,41
Sindh,PWD,Jacobabad,Implanon,01-03-17,9,26,0,5,41,32,32
Sindh,PWD,Jacobabad,Implanon,01-04-17,4,17,0,5,41,28,28
Sindh,PWD,Jacobabad,Implanon,01-05-17,3,5.33,0,5,41,25,25
Sindh,PWD,Jacobabad,Implanon,01-06-17,1,2.67,0,2,82,24,24
Sindh,PWD,Jacobabad,Implanon,01-07-17,0,2.67,0,2,82,24,24
Sindh,PWD,Jacobabad,Implanon,01-08-17,3,2.33,0,2,82,21,21
Sindh,PWD,Jacobabad,Implanon,01-09-17,0,2.33,0,1,82,0,0
Sindh,PWD,Jacobabad,Jadelle,01-01-17,15,20.33,0,5,41,463,463
Sindh,PWD,Jacobabad,Jadelle,01-02-17,77,38.33,0,5,41,386,386
Sindh,PWD,Jacobabad,Jadelle,01-03-17,39,43.67,0,5,41,347,347
Sindh,PWD,Jacobabad,Jadelle,01-04-17,38,51.33,0,5,41,309,309
Sindh,PWD,Jacobabad,Jadelle,01-05-17,22,33,200,5,41,487,287
Sindh,PWD,Jacobabad,Jadelle,01-06-17,14,24.67,0,2,82,473,473
Sindh,PWD,Jacobabad,Jadelle,01-07-17,34,23.33,0,2,82,439,439
Sindh,PWD,Jacobabad,Jadelle,01-08-17,29,25.67,0,2,82,410,410
Sindh,PWD,Jacobabad,Jadelle,01-09-17,0,25.67,0,1,82,0,0
Sindh,PWD,Jacobabad,Male,01-01-17,0,2,0,2,41,0,0
Sindh,PWD,Jacobabad,Male,01-02-17,0,2,0,2,41,0,0
Sindh,PWD,Jacobabad,Male,01-03-17,0,2,0,2,41,0,0
Sindh,PWD,Jacobabad,Male,01-04-17,0,2,0,2,41,0,0
Sindh,PWD,Jacobabad,Male,01-05-17,0,2,0,2,41,0,0
Sindh,PWD,Jacobabad,Male,01-06-17,0,2,0,1,82,0,0
Sindh,PWD,Jacobabad,Male,01-07-17,0,2,0,1,82,0,0
Sindh,PWD,Jacobabad,Male,01-08-17,0,2,0,1,82,0,0
Sindh,PWD,Jacobabad,Male,01-09-17,0,2,0,1,82,0,0
Sindh,PWD,Jacobabad,Multiload,01-01-17,0,7.33,0,5,41,0,0
Sindh,PWD,Jacobabad,Multiload,01-02-17,0,7.33,0,5,41,0,0
Sindh,PWD,Jacobabad,Multiload,01-03-17,0,7.33,0,5,41,0,0
Sindh,PWD,Jacobabad,Multiload,01-04-17,0,7.33,0,5,41,0,0
Sindh,PWD,Jacobabad,Multiload,01-05-17,0,7.33,0,5,41,0,0
Sindh,PWD,Jacobabad,Multiload,01-06-17,0,7.33,0,2,82,0,0
Sindh,PWD,Jacobabad,Multiload,01-07-17,0,7.33,0,2,82,0,0
Sindh,PWD,Jacobabad,Multiload,01-08-17,0,7.33,0,2,82,0,0
Sindh,PWD,Jacobabad,Multiload,01-09-17,0,7.33,0,1,82,0,0
Sindh,PWD,Jacobabad,POP,01-01-17,6,15,0,5,41,8,8
Sindh,PWD,Jacobabad,POP,01-02-17,0,15,0,5,41,8,8
Sindh,PWD,Jacobabad,POP,01-03-17,0,15,0,5,41,8,8
Sindh,PWD,Jacobabad,POP,01-04-17,0,15,0,5,41,8,8
Sindh,PWD,Jacobabad,POP,01-05-17,0,15,0,5,41,8,8
Sindh,PWD,Jacobabad,POP,01-06-17,0,15,0,2,82,8,8
Sindh,PWD,Jacobabad,POP,01-07-17,0,15,0,2,82,8,8
Sindh,PWD,Jacobabad,POP,01-08-17,0,15,0,2,82,8,8
Sindh,PWD,Jacobabad,POP,01-09-17,0,15,0,1,82,0,0
Sindh,PWD,Jamshoro,2-Month Inj,01-01-17,0,72.33,0,7,29,0,0
Sindh,PWD,Jamshoro,2-Month Inj,01-02-17,0,72.33,0,7,29,0,0
Sindh,PWD,Jamshoro,2-Month Inj,01-03-17,0,72.33,0,7,29,0,0
Sindh,PWD,Jamshoro,2-Month Inj,01-04-17,0,72.33,0,7,29,0,0
Sindh,PWD,Jamshoro,2-Month Inj,01-05-17,0,72.33,0,7,29,0,0
Sindh,PWD,Jamshoro,2-Month Inj,01-06-17,0,72.33,0,7,29,0,0
Sindh,PWD,Jamshoro,2-Month Inj,01-07-17,0,72.33,0,3,58,0,0
Sindh,PWD,Jamshoro,2-Month Inj,01-08-17,0,72.33,0,3,58,0,0
Sindh,PWD,Jamshoro,3-Month Inj,01-01-17,333,317,1250,7,29,1867,617
Sindh,PWD,Jamshoro,3-Month Inj,01-02-17,313,311.67,1400,7,29,1954,554
Sindh,PWD,Jamshoro,3-Month Inj,01-03-17,374,340,1000,7,29,1580,580
Sindh,PWD,Jamshoro,3-Month Inj,01-04-17,294,327,600,7,29,1286,686
Sindh,PWD,Jamshoro,3-Month Inj,01-05-17,359,342.33,2700,7,29,3327,627
Sindh,PWD,Jamshoro,3-Month Inj,01-06-17,383,345.33,1950,7,29,2944,994
Sindh,PWD,Jamshoro,3-Month Inj,01-07-17,513,418.33,1550,3,58,2431,881
Sindh,PWD,Jamshoro,3-Month Inj,01-08-17,500,465.33,1250,3,58,1927,677
Sindh,PWD,Jamshoro,COC,01-01-17,485,457.67,1092,7,29,1830,738
Sindh,PWD,Jamshoro,COC,01-02-17,431,451.67,720,7,29,1399,679
Sindh,PWD,Jamshoro,COC,01-03-17,516,477.33,336,7,29,883,547
Sindh,PWD,Jamshoro,COC,01-04-17,314,420.33,72,7,29,569,497
Sindh,PWD,Jamshoro,COC,01-05-17,357,395.67,4740,7,29,5012,272
Sindh,PWD,Jamshoro,COC,01-06-17,387,352.67,3876,7,29,4625,749
Sindh,PWD,Jamshoro,COC,01-07-17,518,420.67,3288,3,58,4107,819
Sindh,PWD,Jamshoro,COC,01-08-17,574,493,3096,3,58,3533,437
Sindh,PWD,Jamshoro,Condom,01-01-17,20279,20292.33,50300,7,29,77143,26843
Sindh,PWD,Jamshoro,Condom,01-02-17,19358,20217.67,52800,7,29,75785,22985
Sindh,PWD,Jamshoro,Condom,01-03-17,19543,19726.67,32800,7,29,56242,23442
Sindh,PWD,Jamshoro,Condom,01-04-17,17323,18741.33,12800,7,29,38919,26119
Sindh,PWD,Jamshoro,Condom,01-05-17,17296,18054,64000,7,29,84623,20623
Sindh,PWD,Jamshoro,Condom,01-06-17,17095,17238,46500,7,29,67528,21028
Sindh,PWD,Jamshoro,Condom,01-07-17,21923,18771.33,20500,3,58,45605,25105
Sindh,PWD,Jamshoro,Condom,01-08-17,20296,19771.33,9500,3,58,25309,15809
Sindh,PWD,Jamshoro,Copper-T-380A,01-01-17,33,35.33,155,7,29,323,168
Sindh,PWD,Jamshoro,Copper-T-380A,01-02-17,40,35,455,7,29,583,128
Sindh,PWD,Jamshoro,Copper-T-380A,01-03-17,27,33.33,430,7,29,556,126
Sindh,PWD,Jamshoro,Copper-T-380A,01-04-17,24,30.33,420,7,29,532,112
Sindh,PWD,Jamshoro,Copper-T-380A,01-05-17,22,24.33,1300,7,29,1410,110
Sindh,PWD,Jamshoro,Copper-T-380A,01-06-17,22,22.67,1235,7,29,1388,153
Sindh,PWD,Jamshoro,Copper-T-380A,01-07-17,21,21.67,1195,3,58,1367,172
Sindh,PWD,Jamshoro,Copper-T-380A,01-08-17,38,27,1095,3,58,1329,234
Sindh,PWD,Jamshoro,ECP,01-01-17,4,13,0,7,29,30,30
Sindh,PWD,Jamshoro,ECP,01-02-17,2,8,0,7,29,28,28
Sindh,PWD,Jamshoro,ECP,01-03-17,4,3.33,0,7,29,24,24
Sindh,PWD,Jamshoro,ECP,01-04-17,5,3.67,0,7,29,19,19
Sindh,PWD,Jamshoro,ECP,01-05-17,11,6.67,1370,7,29,1388,18
Sindh,PWD,Jamshoro,ECP,01-06-17,32,16,1160,7,29,1356,196
Sindh,PWD,Jamshoro,ECP,01-07-17,51,31.33,1100,3,58,1305,205
Sindh,PWD,Jamshoro,ECP,01-08-17,61,48,1020,3,58,1244,224
Sindh,PWD,Jamshoro,Female,01-01-17,92,66.33,0,3,29,0,0
Sindh,PWD,Jamshoro,Female,01-02-17,42,65,0,3,29,0,0
Sindh,PWD,Jamshoro,Female,01-03-17,76,70,0,3,29,0,0
Sindh,PWD,Jamshoro,Female,01-04-17,34,50.67,0,3,29,0,0
Sindh,PWD,Jamshoro,Female,01-05-17,59,56.33,0,3,29,0,0
Sindh,PWD,Jamshoro,Female,01-06-17,26,39.67,0,3,29,0,0
Sindh,PWD,Jamshoro,Female,01-07-17,62,49,0,2,58,0,0
Sindh,PWD,Jamshoro,Female,01-08-17,60,49.33,0,2,58,0,0
Sindh,PWD,Jamshoro,Implanon,01-01-17,0,0,0,7,29,0,0
Sindh,PWD,Jamshoro,Implanon,01-02-17,0,0,0,7,29,0,0
Sindh,PWD,Jamshoro,Implanon,01-03-17,0,0,0,7,29,0,0
Sindh,PWD,Jamshoro,Implanon,01-04-17,0,0,0,7,29,0,0
Sindh,PWD,Jamshoro,Implanon,01-05-17,0,0,0,7,29,0,0
Sindh,PWD,Jamshoro,Implanon,01-06-17,0,0,0,7,29,0,0
Sindh,PWD,Jamshoro,Implanon,01-07-17,0,0,0,3,58,0,0
Sindh,PWD,Jamshoro,Implanon,01-08-17,0,0,0,3,58,0,0
Sindh,PWD,Jamshoro,Jadelle,01-01-17,0,52.33,0,7,29,0,0
Sindh,PWD,Jamshoro,Jadelle,01-02-17,0,52.33,0,7,29,0,0
Sindh,PWD,Jamshoro,Jadelle,01-03-17,0,52.33,0,7,29,0,0
Sindh,PWD,Jamshoro,Jadelle,01-04-17,0,52.33,0,7,29,0,0
Sindh,PWD,Jamshoro,Jadelle,01-05-17,0,52.33,100,7,29,100,0
Sindh,PWD,Jamshoro,Jadelle,01-06-17,0,52.33,100,7,29,100,0
Sindh,PWD,Jamshoro,Jadelle,01-07-17,0,52.33,100,3,58,100,0
Sindh,PWD,Jamshoro,Jadelle,01-08-17,0,52.33,100,3,58,100,0
Sindh,PWD,Jamshoro,Male,01-01-17,2,1.67,0,3,29,0,0
Sindh,PWD,Jamshoro,Male,01-02-17,3,2,0,3,29,0,0
Sindh,PWD,Jamshoro,Male,01-03-17,0,2,0,3,29,0,0
Sindh,PWD,Jamshoro,Male,01-04-17,0,2,0,3,29,0,0
Sindh,PWD,Jamshoro,Male,01-05-17,0,2,0,3,29,0,0
Sindh,PWD,Jamshoro,Male,01-06-17,3,2.67,0,3,29,0,0
Sindh,PWD,Jamshoro,Male,01-07-17,0,2.67,0,2,58,0,0
Sindh,PWD,Jamshoro,Male,01-08-17,0,2.67,0,2,58,0,0
Sindh,PWD,Jamshoro,Multiload,01-01-17,0,45.67,0,7,29,0,0
Sindh,PWD,Jamshoro,Multiload,01-02-17,0,45.67,0,7,29,0,0
Sindh,PWD,Jamshoro,Multiload,01-03-17,0,45.67,0,7,29,0,0
Sindh,PWD,Jamshoro,Multiload,01-04-17,0,45.67,0,7,29,0,0
Sindh,PWD,Jamshoro,Multiload,01-05-17,0,45.67,0,7,29,0,0
Sindh,PWD,Jamshoro,Multiload,01-06-17,0,45.67,0,7,29,0,0
Sindh,PWD,Jamshoro,Multiload,01-07-17,0,45.67,0,3,58,0,0
Sindh,PWD,Jamshoro,Multiload,01-08-17,0,45.67,0,3,58,0,0
Sindh,PWD,Jamshoro,POP,01-01-17,14,59,0,7,29,7,7
Sindh,PWD,Jamshoro,POP,01-02-17,4,19,0,7,29,3,3
Sindh,PWD,Jamshoro,POP,01-03-17,3,7,0,7,29,0,0
Sindh,PWD,Jamshoro,POP,01-04-17,0,7,0,7,29,0,0
Sindh,PWD,Jamshoro,POP,01-05-17,0,7,0,7,29,0,0
Sindh,PWD,Jamshoro,POP,01-06-17,0,7,0,7,29,0,0
Sindh,PWD,Jamshoro,POP,01-07-17,0,7,0,3,58,0,0
Sindh,PWD,Jamshoro,POP,01-08-17,0,7,0,3,58,0,0
Sindh,PWD,Karachi Central,2-Month Inj,01-01-17,0,0,0,5,40,0,0
Sindh,PWD,Karachi Central,2-Month Inj,01-02-17,0,0,0,2,82,0,0
Sindh,PWD,Karachi Central,2-Month Inj,01-03-17,0,0,0,5,40,0,0
Sindh,PWD,Karachi Central,2-Month Inj,01-04-17,0,0,0,2,82,0,0
Sindh,PWD,Karachi Central,2-Month Inj,01-05-17,0,0,0,2,82,0,0
Sindh,PWD,Karachi Central,2-Month Inj,01-06-17,0,0,0,2,82,0,0
Sindh,PWD,Karachi Central,2-Month Inj,01-07-17,0,0,0,2,82,0,0
Sindh,PWD,Karachi Central,2-Month Inj,01-08-17,0,0,0,2,82,0,0
Sindh,PWD,Karachi Central,2-Month Inj,01-09-17,0,0,0,1,82,0,0
Sindh,PWD,Karachi Central,3 Month Inj.- Sayana Press,01-07-17,0,0,0,1,82,0,0
Sindh,PWD,Karachi Central,3-Month Inj,01-01-17,1094,1012.33,1930,5,40,3618,1688
Sindh,PWD,Karachi Central,3-Month Inj,01-02-17,1026,1011.67,2547,2,82,3792,1245
Sindh,PWD,Karachi Central,3-Month Inj,01-03-17,945,1021.67,882,5,40,2847,1965
Sindh,PWD,Karachi Central,3-Month Inj,01-04-17,911,960.67,10432,2,82,11456,1024
Sindh,PWD,Karachi Central,3-Month Inj,01-05-17,976,944,8167,2,82,10456,2289
Sindh,PWD,Karachi Central,3-Month Inj,01-06-17,900,929,7943,2,82,9556,1613
Sindh,PWD,Karachi Central,3-Month Inj,01-07-17,1020,965.33,6353,2,82,8536,2183
